,Symbol,Insider,Ins-Count,Ins-Date,Ins-Amt,Representative,Rep-Date,Rep-Amt,Senator,Sen-Date,Sen-Amt,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,symbol.1,date.1,period.1,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare.1,freeCashFlowPerShare.1,cashPerShare.1,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio.1,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio.1,interestCoverage.1,incomeQuality,dividendYield.1,payoutRatio.1,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover.1,payablesTurnover.1,inventoryTurnover.1,roe,capexPerShare,Ins-Buy-Price,Mon-3-Price,Mon-6-Price,Mon-12-Price,Labels
66,CCBG,BENSE ALLAN G,1,2022-03-01,267600,0,0,0,0,0,0,0.0,20.832942674421968,1.8900078131782272,0.0,0.0,,0.0,,0.0,0.0,0.1914538474378234,0.1329494241362043,0.2223190932868352,0.001494424403866,0.0166298679945506,0.0,0.6944202266782912,0.0,0.0,0.9101361234884257,10.127941936393103,0.1230635080114524,0.1873364242174874,0.0,0.3368807173263291,11.127941936393103,0.0,0.0,0.0,0.5745935836570277,0.0112405481526198,1.7633185185185185,1.7275851851851851,42.66216296296296,0.4238857501569366,0.6208479385745285,0.9797351794596048,0.3368807173263291,0.8610701160401655,-49.34660033167496,14.183031458531936,0.4238857501569366,1.1626814487715509,1.1626814487715509,9.295192789183774,17.478813559322035,15.28144616334511,14.97177039924721,14.97177039924721,-0.4766949152542373,9.295192789183774,0.0060628507295173,41.76457479051524,1.1626814487715509,2.840177777777778,0.3776,1.7633185185185185,1.7275851851851851,42.66216296296296,22.706133333333334,22.706133333333334,22.706133333333334,5.283911111111111,445500000.0,468515000.0,17.478813559322035,9.295192789183776,14.97177039924721,15.28144616334511,1.1626814487715509,1.1626814487715509,9.77539225504924,41.76457479051524,15.745227853206076,16.070901793983467,0.0143030303030303,0.0654388327721661,10.127941936393103,0.9101361234884257,2.0516134783383846,0.0,0.0,4.669805398618958,0.0060628507295173,0.4238857501569366,0.5836463027875146,0.0,0.0,-0.0202648205403952,-0.0125813720580871,-0.3064024390243902,0.0038808212318477,13.889251556509445,0.0,0.001494424403866,-187.30423703703704,-34557000.0,383166000.0,-3880683000.0,0.2305214972100865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166298679945506,-0.0357333333333333,27.0,27.35,31.84,36.26,Strong Buy
69,INSM,LEE LEO,3,2022-10-31,496883,"['Josh Gottheimer', 1]",2022-12-06,1001,0,0,0,4.592420125822715,3.927935257965624,3.012139131445508,147.66521482356416,442.7911810556009,479.2017819710003,77.33946997253359,401.8623119984667,0.8011073379595453,-1.8853831389340023,-1.9307987597814853,-1.9362911560608296,-0.0028446238902525,-0.1318282659021709,4.377482559497981,-0.1489763323895221,1.0028446238902526,1.0240882714550852,-1.8853831389340023,1.0301150864932946,-34.205948129109785,1.0377306450820694,1.037457365193995,-38.0844020280346,-0.1082558524901328,-33.205948129109785,2.471807598262837,1.163700760193504,0.2032560806325065,0.7297626358944521,0.0680828735335242,-0.7436769904544288,-0.7484953100033943,4.249517754100125,0.0,-1.3262660564004134,1.0064790488489113,-0.1082558524901328,-15.506300707750734,154.34364261168386,154.34364261168386,0.0,-86.84519042691679,-86.84519042691679,38.41421910527093,-4.959767928628617,-28.77773542749696,-28.96418778109276,-28.96418778109276,0.1368211842380307,38.41421910527093,0.0,-24.07655706829681,-86.84519042691679,0.5607298677859739,-1.0857362839331397,-0.7436769904544288,-0.7484953100033943,4.249517754100125,-0.2480275521777645,-1.954557120267574,-0.2480275521777645,6.897383039846344,2601795060.0,3016937060.0,-4.959767928628617,38.41421910527093,-28.964187781092757,-28.77773542749696,-86.84519042691679,-86.84519042691679,44.54358570795807,-24.07655706829681,-33.58570891036202,-33.36950624930871,-0.0504055842123091,-0.0347490858868799,-34.205948129109785,1.0301150864932946,-3.3130257130544427,4.592420125822715,-38.0844020280346,0.6849517709405619,0.0,0.0,1.1932821497120922,1.4745607559427136,0.2072039380107095,0.0064790488489112,-0.0085929425660711,-0.2753074739829707,0.2311235789162852,2.4615201681738617,-0.1489763323895221,-0.1662826951629734,-3.790016061065163,494511000.0,-236089000.0,-392611000.0,-27.697019259654866,28441000.0,21360000.0,66646500.0,36.410600915399385,77.33946997253359,442.7911810556009,2.471807598262837,1.163700760193504,0.2032560806325065,4.377482559497981,-0.0048183195489655,17.32,21.53,0.0,0.0,Strong Buy
70,BMEA,"A2A Pharmaceuticals, Inc.",1,2022-08-16,425648,0,0,0,0,0,0,16.464217047639394,15.983016449476608,15.859965819269387,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1067047534253351,-0.1147549704102666,-0.1146783572000472,1.0,0.9876387776124528,0.0,0.0701513577682148,0.0754438460003989,0.0130205940646041,0.0168339162553525,-80.89814814814815,-5.991067961165048,1.075443846000399,0.0,0.0,0.0,0.0,0.0,-0.5283870976138906,-0.5377375661203139,5.125050014731269,0.0,0.0,1.017696246839956,-5.991067961165048,-26.10321489001692,56.50915750915751,56.50915750915751,0.0,2.3257719797858902,2.3257719797858902,0.0,-5.066821880287403,-22.278525352866243,-22.67277163674078,-22.67277163674078,0.9458067509869846,0.0,0.0,-12.083146517306782,2.3257719797858902,0.0,-0.5911003131276673,-0.5283870976138906,-0.5377375661203139,5.125050014731269,5.150977870626369,5.150977870626369,5.150977870626369,0.0955939838880124,349772848.04,203866848.04,-5.066821880287403,0.0,-22.67277163674078,-22.278525352866243,2.3257719797858902,2.3257719797858902,0.0,-12.083146517306782,-13.214937968496791,-12.9851495566879,-0.0493405937502226,-0.044886274300527,0.0754438460003989,0.0701513577682148,8.647818871503082,16.464217047639394,-80.89814814814815,0.8939042762776683,0.0,0.0,0.0,0.0,0.0,0.0176962468399559,0.0,-1.6058823529411763,0.0,8.276880706245619,-0.1146783572000472,-0.1067047534253351,4.73644043350827,144776000.0,150390000.0,142792000.0,0.0171221490790611,0.0,2467000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1147549704102666,-0.0093504685064232,13.61,7.6,10.49,0.0,Weak
71,DDOG,Jacobson Matthew,2,2022-12-06,1817345,0,0,0,0,0,0,3.2273771960000475,3.1362216936928387,0.4371463565082265,291.66855655815255,0.0,71.91827421981843,26.56278379042511,45.35549042939331,0.7855855112900972,-0.0717975502424788,-0.0528230397243736,-0.0595258548609154,-0.1268918860314844,-0.009288308598468,-0.0201521747054339,-0.0147617152451847,1.1268918860314845,0.7357220343309298,-0.0717975502424788,0.5390915008312473,1.1696280320356371,0.3872582656331378,0.3935268213046539,-10.863778162911611,0.0999392844166523,2.169628032035637,1.2514204626895622,3.3881990950226246,0.0,2.1846421011014967,0.1560382227213796,0.2646222981739928,0.2123484920408873,5.589616760024051,0.0,0.1915502378972494,0.8024588007366835,0.0999392844166523,3.844328996367983,-5.062235137425838,-5.062235137425838,0.0,21.75643221587062,21.75643221587062,64.26453945062572,-269.9017914181258,418.0863219076006,335.4970484823842,335.4970484823842,0.8996726380604194,64.26453945062572,0.0,-2632.8574901022007,21.75643221587062,1.381477261938669,-0.082233614987816,0.2646222981739928,0.2123484920408873,5.589616760024051,4.080632298490459,2.9784929902845025,4.080632298490459,2.6569606633121303,28053592200.0,28595465200.0,-269.9017914181258,64.26453945062572,335.4970484823842,418.0863219076006,21.75643221587062,21.75643221587062,65.50584995865147,-2632.8574901022007,341.97738764380875,426.1619254843517,-0.0009262628405926,0.0023918505523866,1.1696280320356371,0.5390915008312473,-49.89163060491668,3.2273771960000475,-10.863778162911611,-3.217933423128728,0.0,0.0,0.0902451819220998,0.4704982212112257,0.124486926844159,-0.1975411992633165,-0.0378390637133962,-1.7736497369268764,0.232197794897522,2.7477655959289007,-0.0147617152451847,-0.0106089890411204,1.6447403398841736,1502161000.0,941174000.0,668405000.0,0.6488775351141077,327165500.0,37637500.0,0.0,71.91827421981843,26.56278379042511,0.0,1.2514204626895622,3.3881990950226246,0.0,-0.0201521747054339,-0.0522738061331054,68.58,76.58,0.0,0.0,Strong Buy
77,RPTX,BVF PARTNERS L P/IL,3,2022-06-13,2358228,0,0,0,0,0,0,9.366194290408709,9.251327641346126,8.952733034063902,3264.424019607843,0.0,,0.0,,0.0,-85.36519607843137,-85.11029411764706,-85.18872549019608,-0.0009215262778977,-0.1030909182586927,-0.1343733085904276,-0.1149221621692964,1.000921526277898,0.9970139826007064,-85.36519607843137,0.2328021141987667,0.3034446764091858,0.0195364916190952,0.0263897828517226,-269.9922480620155,-4.2798459563543005,1.3034446764091858,0.1118114551932036,0.0,0.0,0.0329032258064516,0.0012101474422288,-0.7167903444141056,-0.7284239142911192,7.44510250954735,0.0,-73.54411764705883,1.01623008731587,-4.2798459563543005,-16.15831987075929,61.61396303901437,61.61396303901437,0.0,2.304605927163071,2.304605927163071,1461.0523752941178,-4.287692904450903,-19.549056147968383,-19.866339036192763,-19.866339036192763,0.2308757717781255,1461.0523752941178,0.0,-8.743672802816901,2.304605927163071,0.009746399404151,-0.8302833433580307,-0.7167903444141056,-0.7284239142911192,7.44510250954735,6.178930563425733,6.178930563425733,6.178930563425733,0.1705619895726426,596109369.12,297984369.12,-4.287692904450903,1461.0523752941176,-19.866339036192763,-19.549056147968383,2.304605927163071,2.304605927163071,730.353845882353,-8.743672802816901,-9.930826138772243,-9.772222120486669,-0.0583064145616594,-0.0511533647676347,0.3034446764091858,0.2328021141987667,8.747799295774648,9.366194290408709,-269.9922480620155,0.8633081105964266,0.0,0.0,21.517156862745097,64.84803921568627,0.0,0.0162300873158701,-1.193627450980392,-0.9437984496124032,11.654411764705882,10.743878273138169,-0.1149221621692964,-0.1030909182586927,5.635515048118189,285145000.0,258660000.0,240739000.0,0.0271050800278357,3441500.0,1924000.0,0.0,804.9264705882354,0.0,0.0,0.1118114551932036,0.0,0.0,-0.1343733085904276,-0.0116335698770135,13.53,13.1,15.45,0.0,Strong Buy
78,MIST,"RTW INVESTMENTS, LP",1,2022-09-07,13564483,0,0,0,0,0,0,21.264567669172934,20.450422932330827,14.858317669172932,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1823459183561704,-0.1921093019767133,-0.1930769849384787,1.0,0.9905985957396168,0.0,0.0508220243376159,0.0535431980521353,0.0044116126512183,0.0063408705224051,-106.36708860759494,-25.47016274864376,1.0535431980521357,0.0,0.0,0.0,0.0,0.0,-0.3331475575458891,-0.3345430638217292,2.039733469654586,0.0,0.0,1.0041888533901313,-25.47016274864376,-83.34319526627219,238.728813559322,238.728813559322,0.0,3.0004172959531035,3.0004172959531035,0.0,-3.904570555772465,-18.38328354425905,-18.460288423855168,-18.460288423855168,0.2147513805674856,0.0,0.0,-11.984037559212926,3.0004172959531035,0.0,-0.3937692962743317,-0.3331475575458891,-0.3345430638217292,2.039733469654586,2.049714887424154,2.049714887424154,2.049714887424154,0.01681703325631,260013162.45,197329162.45,-3.904570555772465,0.0,-18.460288423855168,-18.38328354425905,3.0004172959531035,3.0004172959531035,0.0,-11.984037559212926,-14.009880188143416,-13.951439652856337,-0.0640275278494848,-0.0543972461498746,0.0535431980521353,0.0508220243376159,3.806874772257986,21.264567669172934,-106.36708860759494,0.8460475732820759,0.0,0.0,0.0,0.0,0.0,0.0041888533901313,0.0,-2.458333333333333,0.0,4.2614648593694495,-0.1930769849384787,-0.1823459183561704,1.9441767687326557,86246000.0,86659000.0,85862000.0,0.0063813337333687,728500.0,2282500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1921093019767133,-0.00139550627584,8.71,4.61,3.79,0.0,Weak
79,FRST,Zember Dennis J JR,1,2022-03-08,341536,0,0,0,0,0,0,0.0,0.0,0.0,160.93698975805256,0.0,,0.0,,0.0,0.0,0.368672999851566,0.2839171738162386,0.2297936587820835,0.0022454380277006,0.0185757536764259,0.0,0.7701056869652743,0.0,0.0,0.8791199502957281,7.272663706264674,0.3285355400248122,0.3285355400248122,0.0,0.0243045562359199,8.272663706264673,2.267968355495708,0.0,0.0,0.7428602933068695,0.0079087784564733,0.2001097457736008,0.1869134517995557,32.74556168391084,0.3212651940922755,0.1817574588095591,0.9340547162106982,0.0243045562359199,0.0,-15.1640866873065,2.294145199063232,0.3212651940922755,0.893771739313054,0.893771739313054,13.660664901291376,12.02874126780813,80.46504869071038,75.1587582196815,75.1587582196815,0.1283065735232867,13.660664901291376,0.006677032678225,2.433088776880892,0.893771739313054,1.1009713003485089,0.3125846600477379,0.2001097457736008,0.1869134517995557,32.74556168391084,16.827562719268375,12.479894547311758,16.827562719268375,8.407550911240868,368127597.76,39486597.75999999,12.02874126780813,13.660664901291376,75.1587582196815,80.46504869071038,0.893771739313054,0.893771739313054,1.465288621047944,2.433088776880892,8.061779861167821,8.630950330054644,0.0207835545244506,0.0124277561036938,7.272663706264674,0.8791199502957281,-20.25023106784152,0.0,0.0,0.660018865382024,0.006677032678225,0.3212651940922755,0.4081193409529464,0.0,0.0312312812907849,-0.0659452837893017,-0.0119860472020187,-0.1588785046728972,0.0039335015585572,10.87891788602047,0.0,0.0023178267261689,-89.27156007853878,0.0,305465000.0,-2995472000.0,0.4892820984701892,12762500.0,0.0,0.0,39.68309336499925,0.0,0.0,2.267968355495708,0.0,0.0,0.0185757536764259,-0.0131962939740451,13.79,13.42,12.86,11.335,Weak
80,INAB,FAIRBAIRN EMILY,2,2022-08-16,946245,0,0,0,0,0,0,9.084454912516824,8.661507402422611,8.661507402422611,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.2316703239963857,-0.2702122854561879,-0.2562464306110794,1.0,1.0,0.0,0.1426358590422098,0.1663655525444143,0.0516847515705311,0.0702687569988801,0.0,-2.9243027888446216,1.1663655525444143,0.0,0.0,0.0,0.0,0.0,-0.3118646660307573,-0.3344366147812804,1.3671696582022743,0.0,0.0,1.0723773841961852,-2.9243027888446216,-10.485714285714286,13.816470588235294,13.816470588235294,0.0,1.6016567600120444,1.6016567600120444,0.0,-1.4818504248502575,-6.757633285691599,-7.246733106267029,-7.246733106267029,0.097802128040117,0.0,0.0,-2.7253898334540185,1.6016567600120444,0.0,-0.381280047247072,-0.3118646660307573,-0.3344366147812804,1.3671696582022743,1.4110389044797618,1.4110389044797618,1.4110389044797618,0.1066458190377658,42552816.8,18818816.8,-1.4818504248502575,0.0,-7.246733106267029,-6.757633285691599,1.6016567600120444,1.6016567600120444,0.0,-2.7253898334540185,-3.2048393732970024,-2.9885368905828167,-0.168707985507554,-0.1479808030005666,0.1663655525444143,0.1426358590422098,3.4372194062273715,9.084454912516824,0.0,0.8179412174397548,0.0,0.0,0.0,0.0,0.0,0.0723773841961852,0.0,-1.551094890510949,0.0,3.479227220773136,-0.2562464306110794,-0.2316703239963857,1.1324213911968335,24027000.0,26568000.0,22579000.0,0.0755796446853357,0.0,720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2702122854561879,-0.0225719487505231,1.865,1.53,2.03,0.0,Buy
82,OCUL,SUMMER ROAD LLC,1,2022-09-27,608322,0,0,0,0,0,0,6.139547351893693,5.936545015892468,5.1521847355723205,609.4839393445296,116.88311688311688,267.1668279543708,288.5454545454545,-21.37862659108373,0.9058372737648784,-1.6236751997391163,-1.5299201043534976,-1.5299201043534976,0.0,-0.1084294884758278,-0.2851845660532194,-0.1355217136869037,1.0,0.9422574814219724,-1.6236751997391163,0.6197918773220239,1.630138443536009,0.4671692429775622,0.4747022384008685,-11.742924528301886,-0.1828975027326999,2.630138443536009,0.5988672981154184,0.3119092627599243,0.77,1.116613563950842,0.0708726476417193,-0.1416804499841957,-0.1481287602767828,1.752624683746204,0.0,-0.8866786238382521,1.0455130562706878,-0.1828975027326999,-6.141163184641446,21.97171717171717,21.97171717171717,0.0,4.689641352521921,4.689641352521921,25.1583621327246,-4.111058162634551,-27.13855157154164,-28.373709996322177,-28.373709996322177,0.082221163252691,25.1583621327246,0.0,-14.137212127376191,4.689641352521921,0.1597878263613594,-0.2444626079811896,-0.1416804499841957,-0.1481287602767828,1.752624683746204,0.8572084084507203,0.8572084084507203,0.8572084084507203,0.7967375874846817,308592469.92,233518469.92,-4.111058162634551,25.1583621327246,-28.373709996322177,-27.13855157154164,4.689641352521921,4.689641352521921,19.037866453611606,-14.137212127376191,-21.470988407502755,-20.53631781901328,-0.0608115940251715,-0.0368479503176076,1.630138443536009,0.6197918773220239,4.544981232594745,6.139547351893693,-11.742924528301886,0.5795587765107109,0.0,0.0,0.63484428501549,1.0679928256970488,0.0,0.0455130562706877,-0.0403554541007663,-0.8967391304347826,0.3490135333442035,2.171404285260699,-0.1355217136869037,-0.1084294884758278,0.5651390328649663,134209000.0,65803000.0,53054000.0,0.9036822029390758,21844500.0,3561500.0,1429000.0,150.2837110712539,288.5454545454545,116.88311688311688,0.5988672981154184,0.3119092627599243,0.77,-0.2851845660532194,-0.006448310292587,4.31,2.64,0.0,0.0,Weak
83,GLG,Zhang Shuxiang,2,2022-11-28,11500000,0,0,0,0,0,0,7.846962414301806,7.614142736823664,0.1168768421427493,1658.9984124493533,1.111696625927096,410.1797983257676,2.541047244450606,407.63875108131697,-0.0031614296190498,-0.054670493503909,0.0575038293226015,0.0344146669093081,0.4015239104123169,0.0049962162892708,0.0055609970674349,-0.0087028621854351,0.5984760895876832,-1.0518256857968529,-0.054670493503909,0.1015610638371636,0.1130416990507147,0.0014753936557416,0.0271049569963683,-4.026541843155474,0.4798702922939245,1.1130416990507148,0.220012265991932,35.41846779769681,80.95733845098682,60.48098503641129,0.1451769474461937,0.0568324810159633,0.05682318047013,0.0486718412631424,0.0,0.0827365678105169,0.9998363515780588,0.4798702922939245,0.5067457927300626,-6110.660818713451,-6110.660818713451,0.0,0.2846396202256639,0.2846396202256639,1.761514634960346,12.796249340451345,21.29412662207554,21.290641871857225,21.290641871857225,-0.2132708223408557,1.761514634960346,0.0,18.956046924243623,0.2846396202256639,0.6869088544514071,0.0236397394229995,0.0568324810159633,0.05682318047013,0.0486718412631424,4.250989370491377,2.798583844139676,4.250989370491377,0.1277595313235585,66741244.13,70589134.13,12.796249340451345,1.761514634960346,21.290641871857225,21.29412662207554,0.2846396202256639,0.2846396202256639,1.8630727439988144,18.956046924243623,22.51812944749677,22.52181510699828,0.0195369747297517,0.0469613061736612,0.1130416990507147,0.1015610638371636,1.0333146071036503,7.846962414301806,-4.026541843155474,2.4041077610470567,0.0,0.0,0.0515090638848591,0.0,0.3069632883654121,-0.0001636484219411,-1.353970875901707e-05,-0.0004977383468101,0.0,1.5036875748266445,-0.0087028621854351,0.007209165409848,1.9139927808909427,157273727.0,154364436.0,153737982.0,0.0278601039148959,174894975.0,2065691.0,987677.5,409.0681016998405,2.541047244450606,1.111696625927096,0.220012265991932,35.41846779769681,80.95733845098682,0.0055609970674349,-9.3005458332621e-06,1.23,1.11,0.0,0.0,Weak
84,MKTW,Stansberry Frank Porter,3,2022-09-08,464053,0,0,0,0,0,0,0.6783340028768774,0.4026591677789728,0.3918384801793513,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8429171491390504,-2.186356216647618,-0.0185695551067692,-0.0226188885065675,0.0,3.3686195624842847,-1.186356216647618,0.0,0.0,0.0,0.0,0.0,1.0839697485298605,1.08146149577145,6.116293440004738,0.0,0.0,0.9976860491154736,3.3686195624842847,19.165951359084406,-432.1612903225807,-432.1612903225807,0.0,-0.2474541574552219,-0.2474541574552219,0.0,0.0,3.3288286398324107,3.3211258938568338,3.3211258938568338,0.0,0.0,0.0,-88.49062446982055,-0.2474541574552219,0.0,0.0,1.0839697485298605,1.08146149577145,6.116293440004738,-14.548149188608551,-15.800171871951916,-14.548149188608551,0.321784555490278,88986247.2,-54244752.8,0.0,0.0,3.3211258938568338,3.3288286398324107,-0.2474541574552219,-0.2474541574552219,0.0,-88.49062446982055,-2.02451118907218,-2.029206673649558,0.0,0.3004059710476249,-2.186356216647618,1.8429171491390504,-233.6557911908646,0.6783340028768774,0.0,0.0,0.0,0.0,0.0,0.0,0.0725419692374045,-0.0023139508845263,0.0,-0.1011419249592169,0.0,0.0,0.0,0.0,-25.564466101004427,-124110000.0,-390555000.0,-524504000.0,-0.022118590572486,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025082527584105,2.5,1.9,1.96,0.0,Weak
85,NRDS,Chen Tim Chao-Ming,1,2022-08-09,287880,0,0,0,0,0,0,3.1678520625889046,2.871977240398293,1.7894736842105263,221.85702875399363,0.0,54.70447284345048,68.04878048780488,-13.344307644354394,0.9345047923322684,-0.0718849840255591,-0.0726837060702875,-0.0742811501597444,-0.0219780219780219,-0.026878612716763,-0.0352941176470588,-0.0326441784548422,1.021978021978022,1.011111111111111,-0.0718849840255591,0.2384393063583815,0.3130929791271347,0.0,0.0,-45.0,0.0,1.3130929791271346,1.645203679369251,1.3225806451612905,0.0,2.231729055258467,0.3618497109826589,-0.2373887240356083,-0.3471810089020771,1.8664688427299705,0.0,-0.1277955271565495,1.4625,0.0,0.0,2.1621621621621623,2.1621621621621623,0.0,2.0283946869070206,2.0283946869070206,4.269025559105431,-14.367795698924732,-22.84111111111111,-33.405125,-33.405125,-1.1494236559139792,4.269025559105431,0.0,-314.3707692307692,2.0283946869070206,1.857566765578635,-0.1379821958456973,-0.2373887240356083,-0.3471810089020771,1.8664688427299705,3.909495548961425,2.922848664688427,3.909495548961425,0.0029673590504451,534482000.0,408682000.0,-14.367795698924732,4.269025559105431,-33.405125,-22.84111111111111,2.0283946869070206,2.0283946869070206,3.2642332268370606,-314.3707692307692,-25.542625,-17.465042735042736,-0.0174000246968092,-0.043780707301649,0.3130929791271347,0.2384393063583815,96.76923076923076,3.1678520625889046,-45.0,1.7204301075268815,0.0,0.0,0.1222044728434504,0.1605431309904153,0.1921965317919075,0.4625,-0.0591054313099041,-0.9736842105263158,0.0774760383386581,3.483879670874159,-0.0326441784548422,-0.0332737030411449,1.4892433234421365,152400000.0,197000000.0,140200000.0,0.0,74300000.0,5700000.0,0.0,54.70447284345048,68.04878048780488,0.0,1.645203679369251,1.3225806451612905,0.0,-0.0352941176470588,-0.1097922848664688,9.71,12.83,13.85,0.0,Strong Buy
86,TNGX,"Boxer Capital, LLC",3,2022-10-13,369666,0,0,0,0,0,0,7.826546120572074,7.702213475702428,1.9545613966719928,105.49132947976878,0.0,,0.0,,0.0,-4.324132947976879,-4.1979768786127165,-4.1979768786127165,0.0,-0.062586716534958,-0.1063821995664147,-0.0724819176715096,1.0,0.9708251178023594,-4.324132947976879,0.4116805556752471,0.6997568406867053,0.1276184512761206,0.1297896749521988,-85.49428571428571,-0.4815114908662345,1.6997568406867054,3.46,0.0,0.0,0.1171828696255905,0.0149087806685683,-0.2231256142823603,-0.2604326811954122,4.4747204231274464,0.0,-2.8339595375722544,1.1672020804650451,-0.4815114908662345,-25.1101152368758,5.980786825251601,5.980786825251601,0.0,1.165149652472608,1.165149652472608,45.97828697976879,-2.7381217375215146,-13.89994521188292,-16.224044969659886,-16.224044969659886,0.1533348173012048,45.97828697976879,0.0,-9.142797648764276,1.165149652472608,0.0787328158091853,-0.3305185403550338,-0.2231256142823603,-0.2604326811954122,4.4747204231274464,3.1068970344863955,3.1068970344863955,3.1068970344863955,0.4673680069089184,318169745.90000004,258585745.90000004,-2.7381217375215146,45.97828697976879,-16.224044969659886,-13.89994521188292,1.165149652472608,1.165149652472608,37.36788235549133,-9.142797648764276,-13.185750135128249,-11.296887107907384,-0.0913034641864734,-0.0719427296119923,0.6997568406867053,0.4116805556752471,2.106707209277658,7.826546120572074,-85.49428571428571,0.6750774526678142,0.0,0.0,1.1703757225433526,4.153757225433526,0.0,0.1672020804650451,-0.4738439306358381,-7.863309352517986,0.5513005780346821,4.806761814321165,-0.0724819176715096,-0.062586716534958,2.317714331744701,350352000.0,273072000.0,210590000.0,0.1491474775883283,2000000.0,4003500.0,0.0,26.011560693641616,0.0,0.0,3.46,0.0,0.0,-0.1063821995664147,-0.0373070669130518,4.73,8.06,0.0,0.0,Strong Buy
87,SMMT,Zanganeh Maky,2,2022-08-16,46501862,0,0,0,0,0,0,5.232847821788703,4.725828774797337,3.7787517300467934,22319.36170212766,0.0,,0.0,,0.0,-54.00851063829787,-71.36595744680851,-71.36595744680851,0.0,-0.175212603690006,-0.3268117777734474,-0.1575765100254516,1.0,1.3213835486920895,-54.00851063829787,0.4638730437326313,0.8652298458600464,0.341676181190748,0.3474025561136898,-19.43644716692189,-0.7034555970422433,1.8652298458600465,0.0163535142658315,0.0,0.0,0.0755141388174807,0.0024551286069495,-0.1928370387439785,-0.1957772090282052,0.5753401475977524,0.0,-81.77446808510638,1.0152469167924234,-0.7034555970422433,-28.09502923976608,65.58703071672355,65.58703071672355,0.0,1.6051672615746595,1.6051672615746595,350.52071643500767,-1.2278988784542784,-4.222058860185895,-4.286432240319862,-4.286432240319862,-0.0540275506519882,350.52071643500767,0.0,-3.371892082322844,1.6051672615746595,0.002358157053902,-0.1682921359616622,-0.1928370387439785,-0.1957772090282052,0.5753401475977524,0.5149512575961256,0.4075196430468705,0.5149512575961256,0.2806808976795453,82372368.3622268,52355368.3622268,-1.2278988784542784,350.52071643500767,-4.286432240319862,-4.222058860185895,1.6051672615746595,1.6051672615746595,222.78880154139063,-3.371892082322844,-2.7244298466059638,-2.683514523948068,-0.2035998276297057,-0.2368512692776553,0.8652298458600464,0.4638730437326313,1.9332131126424936,5.232847821788703,-19.436447166921894,1.1458469977938108,0.0,0.0,29.50212765957447,38.33191489361702,0.1118493909191583,0.0152469167924233,-1.2468085106382978,-0.4957698815566836,10.62127659574468,1.396388398255447,-0.1575765100254516,-0.1972780313367524,0.2379380467387129,64225000.0,40611000.0,34997000.0,0.5323382115088567,15265000.0,5266500.0,0.0,5503.404255319148,0.0,0.0,0.0163535142658315,0.0,0.0,-0.3268117777734474,-0.0029401702842267,1.01,1.04,2.2,0.0,Strong Buy
